feature,outlierCount,outlierCount%,level,mi
UNMAPPED,50,14.204545454545455,1,0.007534505500535804
UNINTEGRATED,31,8.806818181818182,1,0.0
PWY66-409: superpathway of purine nucleotide salvage|g__Lactococcus.s__Lactococcus_petauri,0,0.0,4,0.00021593544389042485
PWY66-409: superpathway of purine nucleotide salvage|g__Lactococcus.s__Lactococcus_piscium,0,0.0,4,0.0
PWY66-409: superpathway of purine nucleotide salvage|g__Mycobacterium.s__Mycobacterium_sp_YC_RL4,0,0.0,6,0.01497028446210269
PWY66-409: superpathway of purine nucleotide salvage|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.0
PWY66-409: superpathway of purine nucleotide salvage|g__Staphylococcus.s__Staphylococcus_cohnii,0,0.0,4,0.041192251765731935
PWY66-409: superpathway of purine nucleotide salvage|g__Streptococcus.s__Streptococcus_dysgalactiae_group,0,0.0,5,0.017414667443757192
PWY66-409: superpathway of purine nucleotide salvage|g__Streptococcus.s__Streptococcus_iniae,0,0.0,4,0.0
PWY66-409: superpathway of purine nucleotide salvage|g__Streptococcus.s__Streptococcus_parauberis,84,23.863636363636363,4,0.0
PWY66-409: superpathway of purine nucleotide salvage|unclassified,89,25.28409090909091,2,0.0021915159526748607
PWY66-429: fatty acid biosynthesis initiation (mitochondria),81,23.011363636363637,1,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Aeromonas.s__Aeromonas_hydrophila,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.030505227074409058
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.012087827854717181
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Bacillus.s__Bacillus_clausii,0,0.0,4,0.01677555496364813
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Carnobacterium.s__Carnobacterium_maltaromaticum,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Clostridium.s__Clostridium_botulinum,0,0.0,4,0.013684105582822514
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Clostridium.s__Clostridium_gasigenes,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Clostridium.s__Clostridium_haemolyticum,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Clostridium.s__Clostridium_novyi,0,0.0,4,0.0366518161259366
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Clostridium.s__Clostridium_perfringens,87,24.71590909090909,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Enterococcus.s__Enterococcus_cecorum,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Enterococcus.s__Enterococcus_devriesei,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Enterococcus.s__Enterococcus_faecium,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Enterococcus.s__Enterococcus_gilvus,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Enterococcus.s__Enterococcus_hermanniensis,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Enterococcus.s__Enterococcus_hirae,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Enterococcus.s__Enterococcus_malodoratus,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Enterococcus.s__Enterococcus_pseudoavium,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Flavobacterium.s__Flavobacterium_psychrophilum,0,0.0,4,0.07391527929534969
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Floricoccus.s__Floricoccus_tropicus,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Geobacillus.s__Geobacillus_galactosidasius,0,0.0,4,0.05908296102463573
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Lachnoclostridium.s__Lachnoclostridium_sp_An76,0,0.0,5,0.004878015643219991
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Lactobacillus.s__Lactobacillus_amylovorus,0,0.0,4,0.10225775025959694
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Lactobacillus.s__Lactobacillus_aviarius,0,0.0,4,0.011839797891534776
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Lactobacillus.s__Lactobacillus_fuchuensis,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Lactobacillus.s__Lactobacillus_gallinarum,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Lactobacillus.s__Lactobacillus_reuteri,0,0.0,4,0.04485758118320993
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Lactobacillus.s__Lactobacillus_sakei,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Lactobacillus.s__Lactobacillus_salivarius,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Lactococcus.s__Lactococcus_garvieae,70,19.886363636363637,4,0.0033002885872359666
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Lactococcus.s__Lactococcus_petauri,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Lactococcus.s__Lactococcus_piscium,0,0.0,4,0.0197900746687123
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Lactococcus.s__Lactococcus_raffinolactis,0,0.0,4,0.023821461937921784
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Lysinibacillus.s__Lysinibacillus_sp_BF_4,0,0.0,5,0.0016369924755155196
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Macrococcus.s__Macrococcus_caseolyticus,0,0.0,4,0.0015498506999360728
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.01022238591047886
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Paeniclostridium.s__Paeniclostridium_sordellii,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Parageobacillus.s__Parageobacillus_toebii,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Pediococcus.s__Pediococcus_acidilactici,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Peptostreptococcus.s__Peptostreptococcus_russellii,79,22.443181818181817,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Romboutsia.s__Romboutsia_ilealis,0,0.0,4,0.027358460222518532
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Staphylococcus.s__Staphylococcus_cohnii,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Staphylococcus.s__Staphylococcus_condimenti,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Staphylococcus.s__Staphylococcus_nepalensis,0,0.0,4,0.012820166194505767
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Staphylococcus.s__Staphylococcus_piscifermentans,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Staphylococcus.s__Staphylococcus_saprophyticus,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Staphylococcus.s__Staphylococcus_simulans,0,0.0,4,0.005957548551085656
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Staphylococcus.s__Staphylococcus_xylosus,0,0.0,4,0.04743247248850757
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Streptococcus.s__Streptococcus_dysgalactiae_group,70,19.886363636363637,5,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Streptococcus.s__Streptococcus_equinus,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Streptococcus.s__Streptococcus_infantarius,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Streptococcus.s__Streptococcus_iniae,0,0.0,4,0.010716563016404113
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Streptococcus.s__Streptococcus_parauberis,68,19.318181818181817,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Vagococcus.s__Vagococcus_fluvialis,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Weissella.s__Weissella_jogaejeotgali,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Weissella.s__Weissella_paramesenteroides,0,0.0,4,0.01552782428729782
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|g__Weissella.s__Weissella_thailandensis,0,0.0,4,0.0
PWY66-429: fatty acid biosynthesis initiation (mitochondria)|unclassified,106,30.113636363636363,2,0.008330792149257471
PWY66-430: myristate biosynthesis (mitochondria),0,0.0,1,0.009853226178877739
PWY66-430: myristate biosynthesis (mitochondria)|unclassified,0,0.0,2,0.01420352952254511
PWY6666-2: dopamine degradation,0,0.0,1,0.018458232362657867
PWY6666-2: dopamine degradation|unclassified,0,0.0,2,0.06954434777542051
PYRIDNUCSAL-PWY: NAD salvage pathway I (PNC VI cycle),23,6.534090909090909,1,0.0
PYRIDNUCSAL-PWY: NAD salvage pathway I (PNC VI cycle)|unclassified,93,26.420454545454547,2,0.0
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate),32,9.090909090909092,1,0.0
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Clostridium.s__Clostridium_perfringens,95,26.988636363636363,4,0.004726246424368252
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Ralstonia.s__Ralstonia_pickettii,0,0.0,4,0.0
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Staphylococcus.s__Staphylococcus_piscifermentans,0,0.0,4,0.0
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|unclassified,73,20.738636363636363,2,0.047235661976510857
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I,136,38.63636363636363,1,0.0
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.0
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.0
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Aeromonas.s__Aeromonas_hydrophila,0,0.0,4,0.02888390586139722
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Aeromonas.s__Aeromonas_media,0,0.0,4,0.015033256398494288
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.016480497347695522
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.0
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.006492340883872849
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.0
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.0
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|unclassified,0,0.0,2,0.0016575891419909894
REDCITCYC: TCA cycle VI (Helicobacter),76,21.59090909090909,1,0.0009034339069882158
REDCITCYC: TCA cycle VI (Helicobacter)|g__Rhodococcus.s__Rhodococcus_enclensis,0,0.0,4,0.013974495787230978
REDCITCYC: TCA cycle VI (Helicobacter)|g__Rhodococcus.s__Rhodococcus_erythropolis,0,0.0,4,0.0
REDCITCYC: TCA cycle VI (Helicobacter)|g__Rhodococcus.s__Rhodococcus_qingshengii,0,0.0,4,0.0
REDCITCYC: TCA cycle VI (Helicobacter)|unclassified,105,29.829545454545453,2,0.008005137067200296
RHAMCAT-PWY: L-rhamnose degradation I,126,35.79545454545455,1,0.0
RHAMCAT-PWY: L-rhamnose degradation I|g__Aeromonas.s__Aeromonas_hydrophila,0,0.0,4,0.0
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacillus.s__Bacillus_clausii,0,0.0,4,0.0
RHAMCAT-PWY: L-rhamnose degradation I|g__Enterococcus.s__Enterococcus_devriesei,0,0.0,4,0.013606937946640585
RHAMCAT-PWY: L-rhamnose degradation I|g__Enterococcus.s__Enterococcus_durans,0,0.0,4,0.011522884202381345
RHAMCAT-PWY: L-rhamnose degradation I|g__Enterococcus.s__Enterococcus_faecium,0,0.0,4,0.0
RHAMCAT-PWY: L-rhamnose degradation I|g__Enterococcus.s__Enterococcus_gilvus,0,0.0,4,0.02082236774971591
RHAMCAT-PWY: L-rhamnose degradation I|g__Enterococcus.s__Enterococcus_malodoratus,0,0.0,4,0.0
RHAMCAT-PWY: L-rhamnose degradation I|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.0
RHAMCAT-PWY: L-rhamnose degradation I|g__Lactobacillus.s__Lactobacillus_fuchuensis,0,0.0,4,0.0
RHAMCAT-PWY: L-rhamnose degradation I|g__Lactobacillus.s__Lactobacillus_sakei,0,0.0,4,0.0
RHAMCAT-PWY: L-rhamnose degradation I|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.0
RHAMCAT-PWY: L-rhamnose degradation I|g__Staphylococcus.s__Staphylococcus_saprophyticus,0,0.0,4,0.011591591362778875
RHAMCAT-PWY: L-rhamnose degradation I|unclassified,0,0.0,2,0.0022887523679628874
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants),23,6.534090909090909,1,0.0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.05392783309900895
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.009719247692441035
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.008293230220578707
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Clostridium.s__Clostridium_perfringens,102,28.977272727272727,4,0.018031844042286416
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Lactobacillus.s__Lactobacillus_reuteri,0,0.0,4,0.004631725377125306
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Lactococcus.s__Lactococcus_lactis,0,0.0,4,0.0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.05048868687674535
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Paeniclostridium.s__Paeniclostridium_sordellii,0,0.0,4,0.016232266669643725
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Peptostreptococcus.s__Peptostreptococcus_russellii,71,20.170454545454547,4,0.010978112991421263
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Rhodococcus.s__Rhodococcus_enclensis,0,0.0,4,0.0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Rhodococcus.s__Rhodococcus_erythropolis,0,0.0,4,0.0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Rhodococcus.s__Rhodococcus_qingshengii,0,0.0,4,0.0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Staphylococcus.s__Staphylococcus_cohnii,0,0.0,4,0.0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Staphylococcus.s__Staphylococcus_nepalensis,0,0.0,4,0.005313131681740524
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Staphylococcus.s__Staphylococcus_piscifermentans,0,0.0,4,0.0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Staphylococcus.s__Staphylococcus_saprophyticus,0,0.0,4,0.0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Staphylococcus.s__Staphylococcus_xylosus,0,0.0,4,0.04239675006908383
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|unclassified,75,21.306818181818183,2,0.0
RUMP-PWY: formaldehyde oxidation I,109,30.96590909090909,1,0.0012772201243389514
RUMP-PWY: formaldehyde oxidation I|g__Lactobacillus.s__Lactobacillus_reuteri,0,0.0,4,0.013789988738574177
RUMP-PWY: formaldehyde oxidation I|g__Lactobacillus.s__Lactobacillus_sakei,0,0.0,4,0.00815871812331559
RUMP-PWY: formaldehyde oxidation I|g__Staphylococcus.s__Staphylococcus_cohnii,0,0.0,4,0.018411884250407073
RUMP-PWY: formaldehyde oxidation I|g__Staphylococcus.s__Staphylococcus_nepalensis,0,0.0,4,0.0331264676612657
RUMP-PWY: formaldehyde oxidation I|g__Staphylococcus.s__Staphylococcus_piscifermentans,0,0.0,4,0.0
RUMP-PWY: formaldehyde oxidation I|g__Staphylococcus.s__Staphylococcus_saprophyticus,0,0.0,4,0.05839236302028428
RUMP-PWY: formaldehyde oxidation I|unclassified,0,0.0,2,0.0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II,108,30.681818181818183,1,0.02175836266851916
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.014320333785206252
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Aeromonas.s__Aeromonas_hydrophila,0,0.0,4,0.0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.010955753943274082
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.020227833344293122
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Paeniclostridium.s__Paeniclostridium_sordellii,0,0.0,4,0.0020147268074044433
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Paraclostridium.s__Paraclostridium_bifermentans,0,0.0,4,0.021060358030686066
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Rhodococcus.s__Rhodococcus_enclensis,0,0.0,4,0.0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Rhodococcus.s__Rhodococcus_erythropolis,0,0.0,4,0.06344961474659061
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Rhodococcus.s__Rhodococcus_qingshengii,0,0.0,4,0.0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified,110,31.25,2,0.020551419341231503
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I,40,11.363636363636363,1,0.033502670199106355
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.014035637288200453
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Aeromonas.s__Aeromonas_hydrophila,0,0.0,4,0.026070239903032366
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Aeromonas.s__Aeromonas_media,0,0.0,4,0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.0008347292575263676
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Anoxybacillus.s__Anoxybacillus_flavithermus,0,0.0,4,0.0034955684744926163
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_gallinarum,0,0.0,4,0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bifidobacterium.s__Bifidobacterium_pullorum,0,0.0,4,0.0020405685237907534
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004,0,0.0,5,0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Flavobacterium.s__Flavobacterium_psychrophilum,0,0.0,4,0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Geobacillus.s__Geobacillus_galactosidasius,0,0.0,4,0.0309704773605759
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.02569256918152174
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Lactobacillus.s__Lactobacillus_fermentum,0,0.0,4,0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Lactobacillus.s__Lactobacillus_oris,0,0.0,4,0.01601632533622399
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Lactobacillus.s__Lactobacillus_salivarius,0,0.0,4,0.03982460874336091
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Lactococcus.s__Lactococcus_lactis,76,21.59090909090909,4,0.005411127741329791
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Lactococcus.s__Lactococcus_piscium,0,0.0,4,0.006293989457221594
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Lactococcus.s__Lactococcus_raffinolactis,0,0.0,4,0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Lysinibacillus.s__Lysinibacillus_sp_BF_4,0,0.0,5,0.020178503495536626
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Lysinibacillus.s__Lysinibacillus_varians,0,0.0,4,0.01611116607239249
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Mycobacterium.s__Mycobacterium_sp_YC_RL4,0,0.0,6,0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Mycolicibacter.s__Mycolicibacter_minnesotensis,0,0.0,4,0.01634220925809604
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.004970017298511875
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Parageobacillus.s__Parageobacillus_toebii,0,0.0,4,0.05885511426046697
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Ralstonia.s__Ralstonia_pickettii,0,0.0,4,0.033559884928494155
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Rhodococcus.s__Rhodococcus_enclensis,0,0.0,4,0.0015674464532473564
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Rhodococcus.s__Rhodococcus_erythropolis,0,0.0,4,0.05625813939608926
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Rhodococcus.s__Rhodococcus_qingshengii,0,0.0,4,0.0025871168497089148
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Staphylococcus.s__Staphylococcus_cohnii,0,0.0,4,0.03726565066864351
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Staphylococcus.s__Staphylococcus_nepalensis,0,0.0,4,0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Staphylococcus.s__Staphylococcus_saprophyticus,0,0.0,4,0.01705260996849689
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Staphylococcus.s__Staphylococcus_xylosus,0,0.0,4,0.014353422813722316
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Streptococcus.s__Streptococcus_dysgalactiae_group,79,22.443181818181817,5,0.004298227509540675
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Streptococcus.s__Streptococcus_gallolyticus,0,0.0,4,0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Streptococcus.s__Streptococcus_infantarius,0,0.0,4,0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Streptococcus.s__Streptococcus_lutetiensis,0,0.0,4,0.02602026997483864
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Streptococcus.s__Streptococcus_macedonicus,0,0.0,4,0.037169919854894706
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Streptococcus.s__Streptococcus_parauberis,64,18.181818181818183,4,0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Streptococcus.s__Streptococcus_pasteurianus,0,0.0,4,0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Vagococcus.s__Vagococcus_fluvialis,0,0.0,4,0.013174285173266576
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|unclassified,74,21.022727272727273,2,0.0
SO4ASSIM-PWY: assimilatory sulfate reduction I,86,24.431818181818183,1,0.0
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.0
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.0
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Aeromonas.s__Aeromonas_hydrophila,0,0.0,4,0.0
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Aeromonas.s__Aeromonas_media,0,0.0,4,0.010626983700463777
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.013235127331277186
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.0
SO4ASSIM-PWY: assimilatory sulfate reduction I|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.0
